,PRICE_DIFF,LSTM_B50_1_60k,LSTM_B50_2_65k,LSTM_B50_3_75k,LSTM_B50_Sharpe_14k,LSTM_B50_Dempster_55k,LSTM_B50_no_fees_1_70k,LSTM_B50_no_fees_2_65k,RNN_B50_1_70k,RNN_B50_2_60k,LSTM_B50_Stacked_N10_70k,LSTM_B50_Stacked_N20_70k,LSTM_B50_Stacked_N40_55k,SL_LSTM_B50_N30_50k,SL_RNN_B50_N30,SHOP_LSTM_B50_FEE20_68k,SHOP_RNN_B50_FEE20_60k,RECURRENT_LSTM_B50_REAL_FEE20_68k,RECURRENT_RNN_B50_REAL_FEE20_60k,RECURRENT_LSTM_B50_REAL_FEE20_SHAPRE_1k,RECURRENT_LSTM_B50_REAL_FEE20_Dempster025_1_50k,RECURRENT_LSTM_B50_REAL_FEE20_Dempster075_2_40k,RECURRENT_LSTM_B50_REAL_Stacked_adv_N20_1_59k,RECURRENT_LSTM_B50_REAL_Stacked_adv_N20_2_70k,RECURRENT_LSTM_B50_REAL_FEE20_Multi_0k,RECURRENT_LSTM_B50_REAL_FEE20_Sharpe_Sqrt,RECURRENT_LSTM_B50_REAL_FEE20_Multi_Dev_10k
632,336.9112000009045,0.961268961429596,0.9598634243011472,0.9999999403953552,-0.06516461819410325,0.9978675842285156,0.9540854692459106,0.9992479681968688,0.9943566322326658,0.9998831748962402,0.9999727606773374,-0.999999463558197,-0.9873173832893374,-0.1652028262615204,-0.5596810579299927,0.99994957447052,0.5647934675216675,0.99994957447052,0.5647934675216675,0.019892305135726932,0.9853500723838808,0.9937754869461058,0.9793264269828796,0.9999974370002744,0.9999345541000366,-0.3695269525051117,0.9997158050537108
633,-3841.9457500006542,-0.9337485432624816,-0.9994639158248898,-0.9261124730110172,-0.07210097461938858,0.24954685568809504,0.16676698625087738,-0.6066256165504456,-0.9692739248275756,-0.8885442614555359,-0.9999999403953552,1.0,-1.0,-0.1636278927326202,0.02022230997681617,0.9350923895835876,0.9994128942489624,0.9350923895835876,0.9994128942489624,-0.19683323800563807,0.9178970456123352,0.2589876055717468,-0.4069270193576813,-0.216972216963768,0.9999536275863647,-0.35951146483421326,0.9998558163642882
634,25326.361110000173,-0.9999687671661378,-1.0,-1.0,-0.1965109258890152,-0.9992078542709352,-0.997387409210205,-0.999999463558197,-0.9998348355293274,0.9012219905853271,-1.0,-0.9999991059303284,-1.0,-0.2817499041557312,0.13186252117156982,-0.9999991059303284,-0.9969568848609922,-0.9999991059303284,-0.9969568848609922,-0.2689588367938996,-0.9995188713073729,-0.9999806880950928,-0.9801294803619386,-0.9999970793724059,0.9999626874923706,-0.3524358570575714,0.9999094009399416
635,27050.894996666582,0.9985275268554688,0.9998872280120848,0.999842882156372,0.4701370000839233,0.9901031851768493,0.9983919858932494,0.9925025701522828,1.0,0.9999996423721312,1.0,1.0,0.9999999403953552,0.5322403907775879,0.4361480176448823,0.9999999403953552,1.0,0.9999999403953552,1.0,0.1797081232070923,0.999999463558197,0.9999966025352478,0.9942308068275454,0.9978873729705809,0.999968349933624,-0.3575100302696228,0.999936044216156
636,-10017.082636667415,0.9999940991401672,0.9999997019767758,0.9999998211860656,0.5556151866912842,0.9999544620513918,0.9998631477355954,1.0,1.0,0.9999983310699462,0.999968647956848,1.0,1.0,0.6460765600204468,0.4197513461112976,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1990826427936553,0.9999999403953552,0.9999973177909852,0.9999980330467224,0.9999928474426268,0.9999695420265198,-0.3513045310974121,0.9999396204948422
637,8200.05937666702,-0.9995481967926024,-0.9999999403953552,-1.0,-0.11113186180591583,-0.9983437061309812,-0.9967028498649598,-1.0,-1.0,-1.0,-1.0,-0.9999986886978148,-0.9999991655349731,-0.6673479676246643,-0.4976084828376769,-0.9999998807907106,-1.0,-0.9999998807907106,-1.0,-0.054569303989410387,-0.999971091747284,-0.9999858736991885,-0.9851951003074644,-0.9997119307518004,0.999970078468323,-0.35655418038368225,0.999946117401123
638,31335.508015000963,0.9955595731735228,0.9995732903480528,0.9996363520622252,0.3912389278411865,0.9956799745559692,0.9988955259323122,0.9159656763076782,1.0,1.0,0.999805748462677,0.9999935030937191,0.9999991655349731,0.07502421736717224,0.4844197034835816,0.9999923110008241,1.0,0.9999923110008241,1.0,0.049127917736768716,0.9999947547912597,0.9999954104423524,0.9989119172096254,0.9987719058990476,0.9999709129333496,-0.3485771417617798,0.9999516010284424
639,-9953.288326665759,0.9999837875366212,0.9999842643737792,0.9999976754188536,0.6002414226531982,0.9999452829360962,0.9999048709869384,1.0,1.0,0.9999998807907106,0.999996542930603,1.0,0.9999999403953552,0.7594653964042662,0.560685396194458,0.9999996423721312,0.9999999403953552,0.9999996423721312,0.9999999403953552,0.12591847777366638,0.9999988079071046,0.9999864101409912,0.9999980330467224,0.9999935030937191,0.9999696016311644,-0.34377300739288325,0.9999383687973024
640,-42.70490333228372,-0.9995368719100952,-0.9999997615814208,-1.0,-0.07123018056154251,-0.998193323612213,-0.9969160556793214,-1.0,-1.0,-1.0,-1.0,-0.9999982714653016,-0.9999992847442626,-0.7251821160316467,-0.6957684755325317,-0.9999995827674866,-1.0,-0.9999995827674866,-1.0,-0.039774175733327866,-0.9999522566795348,-0.9999861121177672,-0.9852985143661502,-0.9997248053550718,0.9999703764915466,-0.3609895706176758,0.9999474883079528
641,-20648.604120003292,-0.9995204210281372,-0.9999978542327882,-1.0,0.10674592107534407,-0.9968686699867249,-0.4761953353881837,-0.9999998807907106,0.995407223701477,0.9999989271163942,0.9993316531181335,-0.995072066783905,-0.9999344348907472,-0.06928943842649461,0.5141066908836364,-0.7614936232566833,0.9961119890213012,-0.7614936232566833,0.9961119890213012,-0.034923259168863297,-0.7487964034080506,0.9659574031829834,-0.3690881431102753,0.9281058311462402,0.9999709725379944,-0.3478001058101654,0.9999521374702453
642,-43588.43691499974,-0.9999960064888,-1.0,-1.0,0.2596017718315125,-0.9999752044677734,-0.9999784231185912,-1.0,-1.0,-0.9999985098838808,-0.999999463558197,-0.9999998211860656,0.9805703163146974,-0.7266887426376343,-0.6175680756568909,-0.9999988675117489,-1.0,-0.9999988675117489,-1.0,0.17020247876644135,-0.9993027448654176,-0.9992206096649172,-0.9129709005355834,-0.999604880809784,0.999971091747284,-0.34884604811668407,0.9999523162841794
643,4901.789551666472,-0.9999964833259584,-1.0,-1.0,0.5817767381668091,-0.9998111128807068,-0.9999008178710936,-0.9999997615814209,-1.0,-0.9999992847442626,-1.0,-0.9999956488609314,0.9573982357978816,-0.8332713842391967,-0.8018200993537905,-0.9999983310699462,-0.9999999403953552,-0.9999983310699462,-0.9999999403953552,0.3748314380645753,-0.9992059469223022,-0.998878300189972,-0.7074388265609741,-0.9936364889144896,0.9999635219573976,-0.2833198308944702,0.9998914003372192
644,-3741.830574999796,0.3981461524963377,-0.999791204929352,0.8911976814270021,-0.1883459240198136,-0.1437494307756424,0.9167318344116212,0.9471372365951536,1.0,0.9999986886978148,1.0,0.9999999403953552,0.9999999403953552,0.25949737429618835,0.694060742855072,0.9989467263221742,0.9999991655349731,0.9989467263221742,0.9999991655349731,0.05129808187484742,0.9993407130241396,0.9999644160270692,0.9991831183433534,0.9998522996902464,0.999968349933624,-0.3661895096302032,0.9999363422393798
645,-26984.927225000225,-0.9999887347221376,-1.0,-1.0,-0.17891421914100647,-0.9999849200248716,-0.9993112087249756,-1.0,-1.0,-1.0,-1.0,-0.9999996423721312,-0.9999998211860656,-0.10149256139993668,-0.3838047683238983,-0.9999918341636655,-0.999999463558197,-0.9999918341636655,-0.999999463558197,-0.29188755154609675,-0.9989822506904599,-0.999853253364563,-0.9865823984146118,-0.999962508678436,0.9999703168869019,-0.3495638966560364,0.9999456405639646
646,-27706.09354666667,-0.9999980926513674,-1.0,-1.0,0.4704210460186004,-0.9999591708183287,-0.9999759793281554,-1.0,-1.0,-0.9999999403953552,-1.0,-0.9999992847442626,-0.5833679437637329,-0.6614737510681152,-0.5704200267791748,-0.9999998211860656,-0.9999999403953552,-0.9999998211860656,-0.9999999403953552,0.16826437413692472,-0.9995151162147521,-0.999933660030365,-0.9129820466041566,-0.9986903071403505,0.99997079372406,-0.34266334772109985,0.999940752983093
647,2333.9586950005028,-0.9999982714653016,-1.0,-1.0,0.5212233066558838,-0.9999079704284672,-0.9999766349792478,-0.9999998807907106,-1.0,-0.9998655319213868,-0.8815129995346068,-0.9999995231628418,0.7734904289245605,-0.5259737968444824,-0.2238408178091049,-0.9999996423721312,-0.9999999403953552,-0.9999996423721312,-0.9999999403953552,0.410483032464981,-0.9996703863143921,-0.9999815225601196,-0.866686463356018,-0.997483253479004,0.9999701976776126,-0.3312895894050598,0.9999373555183408
648,-15898.768526667263,-0.9629455804824828,-0.999996781349182,-0.9948228001594543,-0.2835409045219421,-0.9933804869651794,0.1307879835367203,-0.9038946628570558,0.9999989867210388,0.903397798538208,1.0,0.9999998211860656,0.9999999403953552,0.2016873210668564,0.2195234149694443,0.9090419411659241,0.9999920129776002,0.9090419411659241,0.9999920129776002,0.016456294804811474,0.9630607962608336,0.9995195865631106,0.9979899525642396,0.9996810555458064,0.999970495700836,-0.3515823781490326,0.9999473094940184
649,-29143.386623332743,-0.9999818801879882,-1.0,-1.0,0.2799985110759736,-0.9993268847465516,-0.9999338984489442,-1.0,-1.0,-0.9999999403953552,-1.0,-0.9999998807907106,-0.9999723434448244,-0.3748176395893097,-0.5567958354949951,-0.9999992847442626,-1.0,-0.9999992847442626,-1.0,0.07804456353187561,-0.9994054436683656,-0.9997113943099976,-0.96336030960083,-0.9999011754989626,0.9999712705612184,-0.34302818775177,0.9999513030052184
650,-54580.90288499999,-0.9999976754188536,-1.0,-1.0,0.5282419919967651,-0.9984148144721984,-0.9999637603759765,-0.9999992847442626,-1.0,-0.9999997019767758,-1.0,-0.9999957680702208,-0.8967923521995544,-0.5336174964904785,-0.4404403865337372,-0.9999991655349731,-0.9999999403953552,-0.9999991655349731,-0.9999999403953552,0.39529412984848017,-0.9994713068008424,-0.9998134970664978,-0.8785324096679686,-0.9982501268386841,0.99997079372406,-0.328068196773529,0.9999388456344604
651,-24031.74032833311,-0.9999942183494572,-1.0,-1.0,0.6400111317634583,-0.9978684782981874,-0.9995477199554444,-0.9999735951423644,-1.0,-0.9999559521675108,0.6143077611923218,-0.9999971389770508,-0.02518117427825928,-0.6779755353927612,-0.7494673132896422,-0.999998390674591,-1.0,-0.999998390674591,-1.0,0.45699065923690796,-0.9989053606987,-0.9993279576301574,-0.7420252561569213,-0.9877558350563048,0.9999516010284424,-0.2497613579034805,0.99980628490448
652,14229.757339999544,-0.9999988675117488,-1.0,-1.0,0.4899129569530487,-0.9979922175407407,-0.9999083876609802,-0.9999985098838808,-1.0,-0.9999973177909852,-0.9997886419296264,-0.9999996423721312,-0.9769650101661682,-0.5431759953498839,-0.3133488893508912,-0.9999989867210388,-0.9999999403953552,-0.9999989867210388,-0.9999999403953552,0.5616962909698486,-0.9995689988136292,-0.9999896287918091,-0.897668182849884,-0.9906423687934875,0.9999639391899108,-0.3618956804275513,0.9999047517776488
653,-3687.6671499996446,0.7522461414337158,-0.98533433675766,0.9910610914230346,-0.3135965168476105,0.3908097445964813,0.8711155056953431,0.7119800448417664,1.0,0.9999999403953552,1.0,0.9999998807907106,0.9999999403953552,-0.011026943102478976,0.4094038903713226,0.9998454451560974,1.0,0.9998454451560974,1.0,-0.012560487724840641,0.9999856352806092,0.9999940991401672,0.998393177986145,0.9996974468231202,0.9999679923057556,-0.3736517727375031,0.99993234872818
654,-8975.162676667096,-0.9999884963035583,-1.0,-1.0,-0.2462847828865051,-0.9964894652366642,-0.9991180896759032,-1.0,-0.9999998211860656,-0.9999996423721312,-0.9999997615814208,-0.9999998807907106,-0.9999997019767758,-0.060551356524229036,-0.2570208609104157,-0.999703347682953,-0.9999964237213136,-0.999703347682953,-0.9999964237213136,-0.31585243344306946,-0.9948002696037292,-0.99845951795578,-0.9863994717597958,-0.999922156333923,0.9999697804450988,-0.3472720980644226,0.999942719936371
655,-49816.4052833328,-0.9999991059303284,-1.0,-1.0,0.025957558304071426,-0.9997283220291135,-0.9999712705612184,-1.0,-1.0,-0.9999884366989136,-1.0,-0.9999987483024596,-1.0,-0.21321976184844968,-0.05560457706451416,-1.0,-0.9999973773956298,-1.0,-0.9999973773956298,-0.15841536223888394,-0.9999827146530152,-0.9999958276748656,-0.9599658250808716,-0.9998610019683838,0.9999706149101256,-0.34489738941192627,0.9999485611915588
656,-50611.13580000028,-0.9999935626983639,-1.0,-1.0,0.6137920618057251,-0.9976360201835632,-0.9997452497482302,-0.9999256730079652,-1.0,-0.9999928474426268,-0.9979450106620787,-0.999996840953827,0.9996716976165771,-0.5917844772338867,-0.8331313133239745,-0.999999463558197,-0.9999999403953552,-0.999999463558197,-0.9999999403953552,0.2570889294147491,-0.9994901418685914,-0.9996864199638366,-0.6971973180770874,-0.9948285818099976,0.9999585151672364,-0.2885930240154266,0.9998573660850526
657,-80647.27624333347,-0.9999940991401672,-1.0,-1.0,0.6302608251571656,-0.9969616532325744,-0.9990850687026978,-0.9998655319213868,-1.0,-0.9999991059303284,-0.998984396457672,-0.9999959468841552,0.3311802446842194,-0.6671055555343628,-0.7529249787330627,-0.9999991655349731,-0.9999999403953552,-0.9999991655349731,-0.9999999403953552,0.3941017687320709,-0.9992664456367489,-0.9997743368148804,-0.7015377283096313,-0.977249562740326,0.9999486804008486,-0.2834289073944092,0.9997664093971252
658,110016.03523000027,-0.9999886751174926,-1.0,-1.0,0.6486943364143372,-0.996120810508728,-0.9884772300720214,-0.9997497797012328,-1.0,-0.9999974966049194,0.9999998211860656,-0.9999943971633912,-0.7059985399246216,-0.6404068470001221,-0.8698883056640626,-0.9999980330467224,-1.0,-0.9999980330467224,-1.0,0.3240852653980256,-0.9987275004386899,-0.9996761083602906,-0.6821269989013672,-0.9328340291976926,0.9998957514762878,-0.28503954410552973,0.9992079734802246
659,-26067.996651667167,0.984183847904205,0.7990413904190062,0.9999542236328124,0.2254817038774489,0.96109801530838,0.9512492418289186,0.9332035779953004,1.0,0.9999999403953552,0.9999999403953552,0.9999998807907106,0.9999998807907106,0.013716908171772957,0.9685813188552856,0.9995479583740234,1.0,0.9995479583740234,1.0,0.4600429236888884,0.9996005296707152,0.994329571723938,0.9991959929466248,0.9998169541358948,0.9999014139175416,-0.4810206890106201,0.9992719292640686
660,39284.1303583337,-0.9898774027824399,-0.999999225139618,-0.9999985694885254,0.4523463845252991,0.6133282780647278,-0.9729983210563662,-0.9863256812095642,-1.0,-0.9999998807907106,-0.999999463558197,-0.9999998211860656,-0.9999188780784606,-0.5649529695510864,-0.8659559488296509,-0.9999302625656129,-1.0,-0.9999302625656129,-1.0,0.06800433993339537,-0.9463043212890624,-0.9927209019660947,-0.9491328597068786,-0.997834086418152,0.9999282360076904,-0.3572626411914825,0.999670386314392
661,9145.262521665776,0.9936017990112304,0.7803595066070556,0.9830774068832396,0.3728693127632141,0.7790831327438354,0.973672330379486,0.9148191809654236,1.0,0.9999997615814208,0.9999960064888,0.9999993443489072,0.9999998807907106,0.3933319747447968,0.8652967214584351,0.9974326491355898,1.0,0.9974326491355898,1.0,0.31310564279556274,0.9996060132980344,0.9997400641441344,0.9988069534301758,0.999566912651062,0.9999521374702453,-0.3921275734901428,0.999801754951477
662,89881.81431833445,0.999871551990509,0.9988021850585936,0.9999999403953552,0.19677342474460602,0.9997961521148678,0.9985432624816896,0.9999988675117489,1.0,0.9999997615814208,0.9999952912330626,0.9999988675117488,-0.6446046233177185,0.16383540630340576,-0.0068170526064932355,0.9999896287918091,0.9999979138374328,0.9999896287918091,0.9999979138374328,0.07330477237701416,0.9999963641166688,0.9999500513076779,0.999998390674591,0.9999972581863406,0.9999610781669618,-0.3391675055027008,0.9998914003372192
663,-16899.36102333339,0.999633193016052,0.9999589920043944,0.9999997019767758,0.414560467004776,0.9998375773429872,0.9971466660499572,0.9999999403953552,1.0,0.9999958276748656,0.9999939799308776,1.0,0.9999999403953552,0.9546838998794558,0.8918399214744566,0.9999986886978148,1.0,0.9999986886978148,1.0,-0.03452686220407486,0.9999969601631166,0.9997968673706054,0.9999966025352478,0.9999966025352478,0.9999353885650634,-0.46095010638237,0.999719500541687
664,-28386.9649850002,-0.9981228709220888,-0.9999998211860656,-1.0,0.14392578601837158,-0.969440221786499,-0.9842138290405272,-0.9999900460243224,-1.0,-0.9999997615814208,-1.0,-0.9999991059303284,-0.9999992847442626,-0.782061994075775,-0.7001543045043945,-0.999996781349182,-1.0,-0.999996781349182,-1.0,0.09909431636333464,-0.9991216659545896,-0.999974191188812,-0.9719588160514828,-0.9992356300354004,0.9999523758888244,-0.4140822887420654,0.9998594522476196
665,-91966.93423666758,-0.9999573826789858,-0.9999997019767758,-0.9999991655349731,0.5271686911582947,-0.9449060559272768,-0.9992845058441162,-0.9973543286323548,-1.0,-0.999998390674591,-1.0,-0.9999991655349731,-0.999252438545227,-0.7761958241462708,-0.4350903332233429,-0.9999927878379821,-0.9999999403953552,-0.9999927878379821,-0.9999999403953552,0.16000008583068848,-0.9973728060722352,-0.9998793601989748,-0.8899931907653809,-0.9947937130928041,0.9999606013298036,-0.3549354672431945,0.9998908042907714
666,-47893.36726333248,-0.9999486804008486,-0.999999225139618,-0.9999993443489072,0.6655575037002563,-0.8509921431541443,-0.9821592569351196,-0.9888456463813778,-1.0,-0.9999945759773254,-0.917787253856659,-0.9999971389770508,-0.7805895805358886,-0.8557541966438291,-0.8807352781295776,-0.9999874830245972,-1.0,-0.9999874830245972,-1.0,0.16475772857666016,-0.9961112141609192,-0.9992672204971312,-0.744411826133728,-0.9685713052749632,0.9998682737350464,-0.2963380217552185,0.9992700815200806
667,-77852.33789833357,-0.9999905228614808,-0.9999997615814208,-0.9999997019767758,0.6842418909072876,-0.8130705952644349,-0.9885234832763674,-0.9866129755973818,-1.0,-0.9999976158142092,-0.999961018562317,-0.9999985098838808,-0.8091880083084106,-0.8433033227920531,-0.524088978767395,-0.9999922513961794,-0.9999999403953552,-0.9999922513961794,-0.9999999403953552,0.3088055551052093,-0.9970800876617434,-0.9996063113212584,-0.7225492000579835,-0.938590407371521,0.9999133348464964,-0.28343781828880316,0.9994831085205078
668,-4014.3139199998695,-0.9999822974205016,-0.9999996423721312,-0.9999997019767758,0.7196083068847656,-0.7318131923675538,-0.962289273738861,-0.9777882695198059,-1.0,-0.999998390674591,0.9999840855598447,-0.9999969005584716,-0.9578708410263058,-0.7230421304702757,-0.8549815416336058,-0.9999892711639404,-1.0,-0.9999892711639404,-1.0,0.2492204010486603,-0.996371567249298,-0.9993714094161986,-0.704281210899353,-0.8887767195701599,0.9998538494110109,-0.27142438292503357,0.9987573623657225
669,32959.513351666275,-0.999999463558197,-0.9999999403953552,-1.0,-0.01819818094372749,-0.9472264051437378,-0.9958962202072144,-0.996839702129364,-0.9998728036880492,-0.9999928474426268,-0.9999995231628418,-0.9998850822448728,-1.0,-0.6170842051506042,0.3991100788116455,-0.9999978542327882,-0.998729169368744,-0.9999978542327882,-0.998729169368744,0.0173707939684391,-0.9999879598617551,-0.9999996423721312,-0.9731117486953736,-0.9816314578056335,0.9999358654022216,-0.37345427274703974,0.9996595978736879
670,20632.658615000782,0.9927161931991576,0.12572750449180606,0.9984974265098572,0.018393218517303463,0.1128096878528595,0.953510582447052,0.8544832468032837,1.0,0.999999225139618,1.0,0.9999999403953552,0.9999999403953552,0.17043857276439667,0.7318997383117676,0.9997960925102234,1.0,0.9997960925102234,1.0,0.162241131067276,0.9999470710754396,0.9999423027038574,0.9954156279563902,0.9996215105056759,0.9999577403068542,-0.4060769975185394,0.9998201727867126
671,26500.897196666338,0.9999476671218872,0.9977205395698548,0.9999997615814208,0.2459181845188141,0.9909250736236572,0.9994059801101683,0.9999866485595706,1.0,0.9999958276748656,0.9997633099555966,1.0,1.0,0.5016572475433351,0.11690739542245865,0.9999974966049194,0.9999999403953552,0.9999974966049194,0.9999999403953552,0.00270236050710082,0.9999986886978148,0.9999873638153076,0.9999980926513674,0.9999943375587464,0.999964475631714,-0.3771445453166962,0.9998980760574337
672,-45510.087993333116,0.9999972581863406,0.9999899864196776,1.0,0.3949716985225677,0.9998716711997986,0.9999105930328368,1.0,1.0,0.9999793767929076,0.9999985694885254,1.0,1.0,0.6302852630615233,0.5437164902687072,0.9999998807907106,0.9999999403953552,0.9999998807907106,0.9999999403953552,-0.09764885157346724,0.9999999403953552,0.9999974966049194,0.9999971389770508,0.9999952912330626,0.9999679327011106,-0.3717339634895325,0.9999226927757264
673,26530.090253333085,-0.996732711791992,-0.9999732971191406,-0.9971404671669006,0.6255729794502258,-0.039521485567092896,-0.93410861492157,-0.9974316358566284,-1.0,-0.9999998211860656,-1.0,-0.9999997615814208,-0.9999293684959412,-0.7574160099029541,-0.8941022753715515,-0.9999247193336486,-1.0,-0.9999247193336486,-1.0,0.4029138386249542,-0.940634310245514,-0.9831436276435852,-0.940414547920227,-0.9910659193992613,0.9999557137489318,-0.33077356219291687,0.9997934699058532
674,59024.749344999196,0.995658040046692,0.9668589234352112,0.9629130363464355,0.43678253889083857,0.638295292854309,0.993946313858032,0.6913234591484069,1.0,0.9999999403953552,0.9999921917915344,0.9999988079071046,0.9999998807907106,0.18294149637222287,0.7999458312988282,0.9986506700515748,1.0,0.9986506700515748,1.0,0.20092442631721494,0.9998592734336852,0.9999402165412902,0.9988374710083008,0.9995787739753726,0.9999664425849915,-0.3820935785770416,0.999914824962616
675,10329.438643333968,0.9980413913726808,0.9997401833534242,0.9999890327453612,0.5127911567687988,0.9944772720336914,0.99624902009964,0.9993243217468258,1.0,0.9999997615814208,0.999986171722412,1.0,0.9999999403953552,0.9004343152046203,0.7716888189315795,0.9999496340751651,1.0,0.9999496340751651,1.0,0.2622720301151276,0.9999639987945556,0.9994763135910034,0.9999979734420774,0.9999952912330626,0.9999555945396424,-0.4516619145870209,0.9998082518577576
676,-32611.29883999937,0.9999797344207764,0.9999998807907106,1.0,0.312568873167038,0.9999982714653016,0.9998354911804198,1.0,1.0,0.9996792674064638,0.9999988675117488,0.755335807800293,0.7324565649032589,-0.1029246151447296,-0.2878802716732025,0.9999998211860656,0.9999997615814209,0.9999998211860656,0.9999997615814209,0.05226681753993034,0.9999999403953552,0.9999993443489072,0.9999976158142092,0.9999987483024596,0.9999631047248838,-0.3500348329544068,0.9999163150787352
677,63344.88940666546,-0.9952279329299928,-0.999778926372528,-0.9999281167984008,0.5626087188720703,0.01479317620396614,-0.9469039440155028,-0.9996490478515624,-1.0,-0.9999982714653016,-1.0,-0.9999997615814208,-0.9999948143959042,-0.8574728965759277,-0.6193660497665405,-0.9999649524688721,-1.0,-0.9999649524688721,-1.0,0.30866363644599915,-0.9711682796478271,-0.9954419136047362,-0.9537128806114196,-0.9948102235794068,0.9999650716781616,-0.316753476858139,0.9998881220817568
678,92970.15617833381,0.9918343424797058,0.993730664253235,0.9816926121711732,0.4469225108623505,0.8652305603027342,0.979310691356659,0.3293459713459015,1.0,0.9999997019767758,0.9999679327011106,0.9999957084655758,0.9999998807907106,0.7930095791816708,0.9131469726562498,0.9970442056655884,1.0,0.9970442056655884,1.0,0.2233052849769592,0.9993219375610352,0.9983322024345398,0.9988020658493044,0.9996198415756224,0.9999528527259826,-0.4549615979194641,0.9997901916503904
679,-15212.233653332805,0.9911677241325378,0.9998501539230348,0.9999926686286926,0.5064451694488525,0.9968816041946412,0.990567684173584,0.9970768094062804,1.0,0.9999998211860656,0.9999927282333374,1.0,0.9999999403953552,0.9941005706787106,0.8247177600860595,0.9999374747276306,1.0,0.9999374747276306,1.0,0.2839130759239197,0.999951899051666,0.9983214735984802,0.9999979734420774,0.9999963641166688,0.9999274015426638,-0.51790052652359,0.999662399291992
680,12880.151755000232,-0.9964294433593752,-0.9999973773956298,-1.0,0.0752425268292427,-0.9443966150283812,-0.9807987213134765,-0.9999130368232728,-1.0,-0.9999999403953552,-1.0,-0.9999989867210388,-0.9999988675117488,-0.8851077556610107,-0.7577924132347108,-0.9999955892562866,-1.0,-0.9999955892562866,-1.0,0.030517145991325382,-0.9977003931999208,-0.9998997449874878,-0.9758273959159852,-0.9994301199913026,0.9999472498893736,-0.41061207652091974,0.9998295903205872
681,-3768.3329516667873,0.9970269203186036,0.882595419883728,0.9021980762481688,0.4600192606449127,0.8543797135353088,0.9962863326072692,0.8308870792388915,1.0,1.0,0.9998912811279296,0.999996244907379,0.9999998807907106,0.28640592098236084,0.7131056189537048,0.9889242649078368,1.0,0.9889242649078368,1.0,0.025630811229348183,0.9999112486839294,0.9999843835830688,0.9988727569580076,0.9992184042930604,0.9999597072601318,-0.3836636543273926,0.9999091625213624
682,-10797.833956665823,-0.9988821744918822,-0.9999994039535522,-1.0,-0.2105679064989089,-0.9984748959541322,-0.9879814386367796,-0.9999999403953552,-0.9999982118606568,-0.9999738931655884,-1.0,-0.9999995827674866,-0.9999998211860656,-0.5115755796432495,-0.4910570383071899,-0.9979936480522156,-0.9999993443489072,-0.9979936480522156,-0.9999993443489072,-0.2076638042926789,-0.9956418275833128,-0.9993104338645936,-0.9865329265594484,-0.9999088644981384,0.9999654889106752,-0.3499773442745209,0.9999322891235352
683,18288.54876499856,-0.9999936819076538,-1.0,-1.0,0.02741081640124321,-0.9999006390571594,-0.9999469518661502,-0.9999997615814209,-1.0,-0.9999997019767758,-1.0,-0.9999995231628418,-1.0,-0.4645650982856749,-0.5750945806503296,-0.9999997019767758,-0.9999996423721312,-0.9999997019767758,-0.9999996423721312,-0.09545910358428956,-0.9999360442161559,-0.9999973773956298,-0.9606133103370668,-0.99986070394516,0.9999682903289794,-0.34682679176330566,0.9999436736106871
684,3611.2202316671614,0.994789958000183,0.5272551774978638,0.990888476371765,0.3631744980812073,0.8570960164070129,0.991967022418976,0.9589879512786864,1.0,1.0,1.0,0.9999998807907106,0.9999999403953552,0.7165001630783081,0.7591444849967955,0.9998587369918824,1.0,0.9998587369918824,1.0,0.09536425024271013,0.9999880194664,0.9999762177467348,0.9969395995140078,0.9994049668312072,0.9999701380729676,-0.3458976745605469,0.9999496936798096
685,-43637.233783333104,0.9678651690483092,0.3918358683586121,0.9999985694885254,-0.00159814627841115,0.9996174573898318,0.9797844886779784,0.9999995827674866,0.999915897846222,-0.8096224069595338,0.9999972581863406,-0.9949319958686828,-0.9995537400245668,-0.21211639046669006,-0.1603119373321533,0.9993382692337036,0.9866945743560792,0.9993382692337036,0.9866945743560792,-0.02995267696678638,0.9804797172546386,0.8775653839111328,0.9999976158142092,0.9999969601631166,0.9999708533287048,-0.3422468602657318,0.9999524354934692
686,-33471.828053333564,-0.9997545480728148,-0.9999996423721312,-0.999546766281128,0.5375604629516602,0.2469990104436874,-0.9962137937545776,-0.9999352097511294,-1.0,-0.999999463558197,-1.0,-0.9999998211860656,-0.9997335076332096,-0.9049006700515748,-0.8630057573318481,-0.9999844431877136,-1.0,-0.9999844431877136,-1.0,0.2446877956390381,-0.985394775867462,-0.9984347820281982,-0.9449054002761841,-0.9918873906135559,0.9999635219573976,-0.2947940230369568,0.9998860359191896
687,64476.288636666475,-0.9999827742576602,-0.9999998211860656,-0.9999985098838808,0.5446484684944152,-0.20476576685905454,-0.9992235302925108,-0.9997769594192504,-1.0,-0.999998152256012,-1.0,-0.9999960064888,-0.9786611199378968,-0.6568390130996704,-0.2869487702846528,-0.999996781349182,-0.9999999403953552,-0.999996781349182,-0.9999999403953552,0.3777599930763245,-0.9959025382995604,-0.9998013973236084,-0.8508543372154237,-0.988946795463562,0.9999659061431886,-0.29867279529571533,0.9999008774757384
